지점,일시,기온C,풍향deg,풍속ms,강수량mm,습도pct
763,2023-02-07 08:00,-1.7,0,.1,0,78.4
763,2023-02-07 09:00,.7,0,0,0,71.1
763,2023-02-07 10:00,2.1,25.3,.8,0,64
763,2023-02-07 11:00,4.9,31.2,1.1,0,54
763,2023-02-07 12:00,7.7,333.3,1.5,0,44.6
763,2023-02-07 13:00,9.3,356.8,2.2,0,36.8
763,2023-02-07 14:00,11,.6,2,0,29.3
763,2023-02-07 15:00,11.3,10.2,1.6,0,29.2
763,2023-02-07 16:00,11.5,348.8,1.6,0,28
763,2023-02-07 17:00,10.7,300.1,1.4,0,37.4
763,2023-02-07 18:00,7.4,0,.3,0,49.1
763,2023-02-07 19:00,3.7,0,0,0,62.4
763,2023-02-07 20:00,1.4,0,0,0,72
763,2023-02-07 21:00,.4,0,0,0,77.7
763,2023-02-07 22:00,-.4,0,.2,0,85.9
763,2023-02-07 23:00,-1.1,0,0,0,92.9
763,2023-02-08 00:00,-2.4,0,0,0,94.6
763,2023-02-08 01:00,-2.9,0,0,0,95.4
763,2023-02-08 02:00,-3.4,0,.1,0,96.2
763,2023-02-08 03:00,-3.3,0,0,0,98.3
763,2023-02-08 04:00,-3.6,0,0,0,97.1
763,2023-02-08 05:00,-4.1,0,0,0,96.9
763,2023-02-08 06:00,-4,26.5,1.1,0,98.6
763,2023-02-08 07:00,-3.1,0,.2,0,99.2
763,2023-02-08 08:00,-3.1,15.4,.8,0,99.9
763,2023-02-08 09:00,-2.4,117.7,.5,0,99.9
763,2023-02-08 10:00,-2,0,.2,0,99.9
763,2023-02-08 11:00,-.2,0,.3,0,99.9
763,2023-02-08 12:00,3.9,339.3,.7,0,64.5
763,2023-02-08 13:00,5.7,268,1.7,0,37.1
763,2023-02-08 14:00,7,263.4,1.7,0,40.2
763,2023-02-08 15:00,7.7,236.6,1.2,0,44.1
763,2023-02-08 16:00,8,242.3,1.4,0,42.2
763,2023-02-08 17:00,7.6,249.9,.8,0,43.4
763,2023-02-08 18:00,5.8,236.2,1.2,0,52.8
763,2023-02-08 19:00,3.9,237.6,1,0,64
763,2023-02-08 20:00,1.2,0,.1,0,73.9
763,2023-02-08 21:00,-1.1,0,.1,0,82.3
763,2023-02-08 22:00,-1.9,0,.4,0,83.9
763,2023-02-08 23:00,-2.8,0,.1,0,83.1
763,2023-02-09 00:00,-3.4,0,.1,0,83.4
763,2023-02-09 01:00,-2.9,0,0,0,79
763,2023-02-09 02:00,-3.4,0,0,0,79.8
763,2023-02-09 03:00,-4.1,0,0,0,82.8
763,2023-02-09 04:00,-4.5,0,.1,0,84
763,2023-02-09 05:00,-5.3,0,.3,0,85.5
763,2023-02-09 06:00,-5.1,0,.1,0,87
763,2023-02-09 07:00,-5.7,0,.2,0,88.3
763,2023-02-09 08:00,-4.9,0,.1,0,88.2
763,2023-02-09 09:00,-2.1,0,.3,0,72.2
763,2023-02-09 10:00,.5,0,.4,0,65.7
763,2023-02-09 11:00,4,16.5,.8,0,52
763,2023-02-09 12:00,7.3,50.8,.9,0,38
763,2023-02-09 13:00,9.3,54,1.1,0,29.1
763,2023-02-09 14:00,10.5,15,1.1,0,25.4
763,2023-02-09 15:00,10.9,44.6,1,0,23.3
763,2023-02-09 16:00,11.1,2.4,1.5,0,21.1
763,2023-02-09 17:00,10.6,268.1,1,0,24.9
763,2023-02-09 18:00,8,0,.2,0,38.8
763,2023-02-09 19:00,7.6,0,.3,0,40.5
763,2023-02-09 20:00,6.1,0,0,0,49.5
763,2023-02-09 21:00,8.1,63.5,1.6,0,45
763,2023-02-09 22:00,8,108.2,1.9,0,52.7
763,2023-02-09 23:00,5.3,81.4,1.5,0,81.3
763,2023-02-10 00:00,4.5,22.6,1.1,0,88.6
763,2023-02-10 01:00,3.8,18,1.4,.5,95.8
763,2023-02-10 02:00,3.4,357.3,.6,0,98.2
763,2023-02-10 03:00,2.8,345.8,.7,1,99.4
763,2023-02-10 04:00,2.5,317.9,1.2,0,99.9
763,2023-02-10 05:00,2.4,19.8,1,0,99.9
763,2023-02-10 06:00,2.3,336.1,.5,0,99.9
763,2023-02-10 07:00,2.3,296.3,1.1,0,99.9
763,2023-02-10 08:00,2.5,0,.3,0,99.9
763,2023-02-10 09:00,3.1,340.7,.7,0,99.9
763,2023-02-10 10:00,3.8,38.8,.8,0,92.3
763,2023-02-10 11:00,4.9,39.2,.9,0,84
763,2023-02-10 12:00,5.5,358.8,1.1,0,82.2
763,2023-02-10 13:00,6.5,30.2,1.3,0,76.9
763,2023-02-10 14:00,7.3,44,.9,0,72.6
763,2023-02-10 15:00,7.7,300.2,1.7,0,70.6
763,2023-02-10 16:00,8.1,4.8,1.6,0,67.3
763,2023-02-10 17:00,7.4,339.5,.8,0,65.8
763,2023-02-10 18:00,6.1,16.7,.8,0,71.4
763,2023-02-10 19:00,2,0,0,0,91.2
763,2023-02-10 20:00,.7,0,.2,0,95.6
763,2023-02-10 21:00,.4,0,.3,0,96.8
763,2023-02-10 22:00,-.6,0,.4,0,98
763,2023-02-10 23:00,-.9,0,.1,0,99.9
763,2023-02-11 00:00,-1.2,0,.2,0,99.9
763,2023-02-11 01:00,-2.5,0,.3,0,99.9
763,2023-02-11 02:00,-2.4,0,.1,0,99.9
763,2023-02-11 03:00,-3.2,0,.2,0,99.9
763,2023-02-11 04:00,-3.2,0,.2,0,99.9
763,2023-02-11 05:00,-2.8,0,.3,0,99.9
763,2023-02-11 06:00,-3.1,0,.3,0,99.9
763,2023-02-11 07:00,-2.6,0,.1,0,99.9
763,2023-02-11 08:00,-2.9,0,.1,0,99.9
763,2023-02-11 09:00,-1.2,0,0,0,99.9
763,2023-02-11 10:00,-.1,11.4,1.1,0,99.9
763,2023-02-11 11:00,2,33.7,.9,0,90.9
763,2023-02-11 12:00,4,27.8,.9,0,80
763,2023-02-11 13:00,6.4,336.7,1.4,0,69.4
763,2023-02-11 14:00,6.7,351.8,1.3,0,65.7
763,2023-02-11 15:00,6.7,50.5,.8,0,67.4
763,2023-02-11 16:00,7.1,13.5,.7,0,65.4
763,2023-02-11 17:00,6.9,30,.8,0,68.8
763,2023-02-11 18:00,5.3,329.9,.8,0,78.3
763,2023-02-11 19:00,2.3,0,.1,0,91.3
763,2023-02-11 20:00,.8,0,.1,0,96.3
763,2023-02-11 21:00,-.4,0,.1,0,98.6
763,2023-02-11 22:00,-.7,0,0,0,99.9
763,2023-02-11 23:00,-1.3,0,.1,0,99.9
763,2023-02-12 00:00,-1.8,0,0,0,99.9
763,2023-02-12 01:00,-2.3,0,0,0,99.9
763,2023-02-12 02:00,-2.7,0,.1,0,99.9
763,2023-02-12 03:00,-3.1,0,.1,0,99.9
763,2023-02-12 04:00,-3.1,0,.1,0,99.9
763,2023-02-12 05:00,-3.4,0,0,0,99.9
763,2023-02-12 06:00,-3.3,0,.1,0,99.9
763,2023-02-12 07:00,-4.2,0,0,0,99.6
763,2023-02-12 08:00,-2.7,0,.2,0,99.9
763,2023-02-12 09:00,-1,0,.4,0,99.9
763,2023-02-12 10:00,.1,252.1,.5,0,99.9
763,2023-02-12 11:00,1.7,0,.2,0,94.8
763,2023-02-12 12:00,3.7,.6,1,0,87.6
763,2023-02-12 13:00,6.1,347.4,1.6,0,69.5
763,2023-02-12 14:00,6.3,1,1.1,0,63.7
763,2023-02-12 15:00,6.8,0,.4,0,60.2
763,2023-02-12 16:00,6.9,16.4,.6,0,61.9
763,2023-02-12 17:00,6.8,5.7,.9,0,60.4
763,2023-02-12 18:00,6.3,342.6,1.3,0,60.3
763,2023-02-12 19:00,6.1,59,1.2,0,55
763,2023-02-12 20:00,5.9,24.2,2.4,0,59.7
763,2023-02-12 21:00,5,0,.3,0,67.3
763,2023-02-12 22:00,4.9,351,.6,0,68.6
763,2023-02-12 23:00,4.1,0,.3,0,74
763,2023-02-13 00:00,4,0,.3,0,75.5
763,2023-02-13 01:00,3.7,0,.4,0,75.3
763,2023-02-13 02:00,4.2,280.9,.8,0,75.1
763,2023-02-13 03:00,4.1,300.6,.8,0,78.1
763,2023-02-13 04:00,4.1,284.2,.8,0,78.3
763,2023-02-13 05:00,3.7,0,.2,0,81.4
763,2023-02-13 06:00,3.1,0,0,0,85.1
763,2023-02-13 07:00,2.7,0,.2,0,87.6
763,2023-02-13 08:00,2.9,0,.2,0,89.2
763,2023-02-13 09:00,5.4,332.1,.6,0,79.7
763,2023-02-13 10:00,7.3,354,.9,0,73.7
763,2023-02-13 11:00,8.5,8,2.6,0,65.9
763,2023-02-13 12:00,9.1,21.1,2.5,0,63.2
763,2023-02-13 13:00,9.7,5.4,1.9,0,60.4
763,2023-02-13 14:00,10.5,14.5,2.3,0,57.7
763,2023-02-13 15:00,10.6,341.9,2.1,0,57.2
763,2023-02-13 16:00,10.4,333.1,1.9,0,54.9
763,2023-02-13 17:00,9.8,355.4,1.5,0,57.8
763,2023-02-13 18:00,8.8,345,.9,0,60
763,2023-02-13 19:00,8,332.3,1.5,0,60.4
763,2023-02-13 20:00,6.6,327,.6,0,67.2
763,2023-02-13 21:00,4.9,335.7,.7,0,76.2
763,2023-02-13 22:00,4,304,.9,0,79.1
763,2023-02-13 23:00,2.6,0,0,0,87.3
763,2023-02-14 00:00,1.7,0,.1,0,91.1
763,2023-02-14 01:00,1.9,0,0,0,89.9
763,2023-02-14 02:00,1.8,0,.1,0,89.7
763,2023-02-14 03:00,.7,0,.2,0,93.3
763,2023-02-14 04:00,.3,0,.1,0,95.3
763,2023-02-14 05:00,-.4,0,.1,0,94.5
763,2023-02-14 06:00,-1.9,0,0,0,98.3
763,2023-02-14 07:00,-2.4,0,.4,0,99.1
763,2023-02-14 08:00,-2.4,0,0,0,98.2
763,2023-02-14 09:00,.1,27.1,1.1,0,74.2
763,2023-02-14 10:00,1.9,59.3,1.3,0,59.2
763,2023-02-14 11:00,3.3,285.5,1.6,0,49.9
763,2023-02-14 12:00,4.7,328.4,1.7,0,49.6
763,2023-02-14 13:00,5.6,246.7,1.5,0,49.8
763,2023-02-14 14:00,6.2,287.6,1.8,0,49
763,2023-02-14 15:00,6.3,289.1,2.5,0,43.1
763,2023-02-14 16:00,6.6,280.9,2.4,0,44.2
763,2023-02-14 17:00,5.3,267.6,3,0,48.9
763,2023-02-14 18:00,4.3,242.4,1.2,0,48.9
763,2023-02-14 19:00,2.1,295.2,1,0,57.7
763,2023-02-14 20:00,1.4,337.8,1.5,0,50.5
763,2023-02-14 21:00,-1.4,0,.1,0,67.2
763,2023-02-14 22:00,-2.4,0,.2,0,75.3
763,2023-02-14 23:00,-2.8,0,0,0,77.7
763,2023-02-15 00:00,-3.7,0,0,0,80.9
763,2023-02-15 01:00,-3.4,0,.1,0,82.4
763,2023-02-15 02:00,-3.1,0,0,0,81.1
763,2023-02-15 03:00,-3.2,0,.2,0,81.8
763,2023-02-15 04:00,-2.8,0,.1,0,80.2
763,2023-02-15 05:00,-3.1,0,.2,0,84.6
763,2023-02-15 06:00,-2.6,0,.1,0,82.5
763,2023-02-15 07:00,-1.9,0,.1,0,82.9
763,2023-02-15 08:00,-1.6,111.6,.5,0,80
763,2023-02-15 09:00,-.3,98.2,.6,0,75.1
763,2023-02-15 10:00,2.7,7.1,.8,0,67.5
763,2023-02-15 11:00,4.1,29.7,.9,0,64.4
763,2023-02-15 12:00,6.2,224.2,.9,0,56.4
763,2023-02-15 13:00,6.9,5.7,1.6,0,52.2
763,2023-02-15 14:00,7.2,328,1.4,0,52.3
763,2023-02-15 15:00,7.4,288.6,.7,0,51.6
763,2023-02-15 16:00,7.7,281.4,1.1,0,49
763,2023-02-15 17:00,7.6,280.5,1.7,0,50.6
763,2023-02-15 18:00,5.8,274.9,2.2,0,63.3
763,2023-02-15 19:00,4.7,280.8,.5,0,67.9
763,2023-02-15 20:00,4.3,243.3,.6,0,69.4
763,2023-02-15 21:00,4,0,.3,0,70
763,2023-02-15 22:00,3.8,0,.2,0,72.3
763,2023-02-15 23:00,3.3,152.9,.5,0,73
763,2023-02-16 00:00,2.7,0,.1,0,78.6
763,2023-02-16 01:00,2.9,0,.2,0,76.8
763,2023-02-16 02:00,2.8,0,.2,0,79.1
763,2023-02-16 03:00,2.4,0,0,0,82.4
763,2023-02-16 04:00,2.4,118.9,.6,0,81.8
763,2023-02-16 05:00,2.7,0,.3,0,78.9
763,2023-02-16 06:00,2.4,0,.3,0,82.1
763,2023-02-16 07:00,2.2,0,0,0,84.7
763,2023-02-16 08:00,2.2,0,.3,0,86.5
763,2023-02-16 09:00,3.4,0,.3,0,77.4
763,2023-02-16 10:00,4,248.6,1.3,0,73.8
763,2023-02-16 11:00,4.7,297.9,1.4,0,71.6
763,2023-02-16 12:00,5.4,253,1.4,0,63.2
763,2023-02-16 13:00,5.1,291.7,2.1,0,68.3
763,2023-02-16 14:00,5.7,284.6,2.7,0,62.8
763,2023-02-16 15:00,5.9,275.7,2.9,0,60.4
763,2023-02-16 16:00,5.7,264.8,2.6,0,55
763,2023-02-16 17:00,5.2,285.4,2.8,0,56
763,2023-02-16 18:00,4,281.4,1.4,0,60.6
763,2023-02-16 19:00,2,0,.4,0,69.7
763,2023-02-16 20:00,-.7,0,.2,0,81.7
763,2023-02-16 21:00,-1.4,0,.3,0,88.9
763,2023-02-16 22:00,-1.9,0,.2,0,88.6
763,2023-02-16 23:00,-2.5,0,0,0,90.9
763,2023-02-17 00:00,-3.1,0,.1,0,92.8
763,2023-02-17 01:00,-2.8,0,.2,0,94.2
763,2023-02-17 02:00,-2.2,0,0,0,92.2
763,2023-02-17 03:00,-1.9,0,0,0,92.3
763,2023-02-17 04:00,-2.2,12,.8,0,93.1
763,2023-02-17 05:00,-1.8,271.3,.7,0,92
763,2023-02-17 06:00,-2,0,.3,0,92.4
763,2023-02-17 07:00,-2,0,.1,0,92.5
763,2023-02-17 08:00,-1.5,0,.4,0,93.1
763,2023-02-17 09:00,-.1,296.5,1,0,88.2
763,2023-02-17 10:00,1.6,12,1.2,0,82.6
763,2023-02-17 11:00,4.2,12.8,1.4,0,66.2
763,2023-02-17 12:00,5.8,18.3,1.1,0,51.5
763,2023-02-17 13:00,7.4,0,.4,0,40.6
763,2023-02-17 14:00,9.4,177.4,1.2,0,36.4
763,2023-02-17 15:00,9,225.5,1,0,39.9
763,2023-02-17 16:00,8.2,192.9,.7,0,37.1
763,2023-02-17 17:00,7.8,215.2,.5,0,38.2
763,2023-02-17 18:00,7.4,0,.4,0,42.2
763,2023-02-17 19:00,6.3,0,.3,0,49.2
763,2023-02-17 20:00,5.5,0,.2,0,56.2
763,2023-02-17 21:00,4.1,0,.2,0,61.1
763,2023-02-17 22:00,1.9,0,0,0,70.9
763,2023-02-17 23:00,2.2,0,.1,0,70.2
763,2023-02-18 00:00,2.6,0,.1,0,69
763,2023-02-18 01:00,3.7,0,.1,0,69.3
763,2023-02-18 02:00,4.7,0,.3,0,63.1
763,2023-02-18 03:00,4.4,0,.3,0,66.9
763,2023-02-18 04:00,4.4,13.3,.6,0,64
763,2023-02-18 05:00,4.7,0,.1,0,63.2
763,2023-02-18 06:00,4.9,0,0,0,63.8
763,2023-02-18 07:00,5.1,0,.2,0,65
763,2023-02-18 08:00,5.2,0,0,0,63.5
763,2023-02-18 09:00,5.8,348.6,.6,0,58.8
763,2023-02-18 10:00,6.3,51.4,.5,0,58.5
763,2023-02-18 11:00,6.9,0,.2,0,55.5
763,2023-02-18 12:00,7.7,0,.1,0,52.3
763,2023-02-18 13:00,8.3,312,1.1,0,53.1
763,2023-02-18 14:00,9.2,86.4,.6,0,53.9
763,2023-02-18 15:00,8.7,292.4,1.1,0,57.4
763,2023-02-18 16:00,9,0,.3,0,58.2
763,2023-02-18 17:00,8.3,0,.2,0,62.9
763,2023-02-18 18:00,7.7,0,.3,0,69.8
763,2023-02-18 19:00,7.6,0,.1,0,66.4
763,2023-02-18 20:00,5.9,0,.1,0,95.8
763,2023-02-18 21:00,5.4,103,.5,.5,99.6
763,2023-02-18 22:00,5.3,0,0,0,99.9
763,2023-02-18 23:00,5.2,0,.3,0,99.9
763,2023-02-19 00:00,4.9,147.8,.6,1,99.9
763,2023-02-19 01:00,4.7,315.5,.7,.5,99.9
763,2023-02-19 02:00,4.7,288.4,1.4,.5,99.9
763,2023-02-19 03:00,4.1,262.5,1.5,.5,99.9
763,2023-02-19 04:00,3.4,272.2,.5,0,99.9
763,2023-02-19 05:00,3.3,170.8,.5,0,99.4
763,2023-02-19 06:00,3.6,0,.3,0,97.7
763,2023-02-19 07:00,3.9,0,.4,0,98.4
763,2023-02-19 08:00,4.3,201.7,.9,0,98.5
763,2023-02-19 09:00,5.2,261.2,2.1,0,97.7
763,2023-02-19 10:00,5.7,279.1,4.4,0,78.5
763,2023-02-19 11:00,5.2,276.5,4.2,0,79.7
763,2023-02-19 12:00,6.1,279.7,3.3,0,66.5
763,2023-02-19 13:00,6.2,277.3,3.1,0,58.9
763,2023-02-19 14:00,7.1,270.1,3.1,0,51.1
763,2023-02-19 15:00,7.3,274.8,3.2,0,44.8
763,2023-02-19 16:00,7.4,308.9,3,0,32
763,2023-02-19 17:00,6.5,288.1,3.7,0,33.2
763,2023-02-19 18:00,4.1,266.8,2.7,0,47.2
763,2023-02-19 19:00,2.2,282.1,2,0,58.3
763,2023-02-19 20:00,.9,299,1.8,0,62.1
763,2023-02-19 21:00,-.6,0,.2,0,69.4
763,2023-02-19 22:00,-2.5,0,.3,0,78.5
763,2023-02-19 23:00,-3,0,.2,0,83.8
763,2023-02-20 00:00,-3.3,0,0,0,85.5
763,2023-02-20 01:00,-3.7,0,.3,0,85.8
763,2023-02-20 02:00,-3.4,0,0,0,82.1
763,2023-02-20 03:00,-3.7,0,.4,0,82.8
763,2023-02-20 04:00,-3.6,0,.2,0,83.8
763,2023-02-20 05:00,-3.9,0,.1,0,88
763,2023-02-20 06:00,-4.4,0,0,0,92
763,2023-02-20 07:00,-5,0,0,0,93.4
763,2023-02-20 08:00,-4.5,0,0,0,93.4
763,2023-02-20 09:00,-1.9,0,.2,0,86.2
763,2023-02-20 10:00,.9,25,1.4,0,72.8
763,2023-02-20 11:00,3,296.8,1.2,0,67.7
763,2023-02-20 12:00,4.4,279.7,3.4,0,50
763,2023-02-20 13:00,5.6,290.4,5.8,0,34.5
763,2023-02-20 14:00,5.3,283.3,4.8,0,23.8
763,2023-02-20 15:00,3.9,296.5,4.1,0,32
763,2023-02-20 16:00,3.4,291.9,4.9,0,29.3
763,2023-02-20 17:00,2.8,302.8,3.9,0,34.4
763,2023-02-20 18:00,1.4,315.8,2.2,0,41.1
763,2023-02-20 19:00,-.4,303.4,2.1,0,49.5
763,2023-02-20 20:00,-1,328,2.5,0,46.2
763,2023-02-20 21:00,-2.8,314.7,.8,0,56.8
763,2023-02-20 22:00,-2.1,319.6,1.3,0,54.7
763,2023-02-20 23:00,-3.5,318.5,.7,0,63.3
763,2023-02-21 00:00,-3.7,0,.2,0,62
763,2023-02-21 01:00,-3.5,316.4,.9,0,57.7
763,2023-02-21 02:00,-5.7,0,.1,0,70
763,2023-02-21 03:00,-6.4,0,0,0,77
763,2023-02-21 04:00,-6.7,0,0,0,78.3
763,2023-02-21 05:00,-7,90.8,.5,0,82.8
763,2023-02-21 06:00,-7.8,0,.1,0,82.8
763,2023-02-21 07:00,-7.9,0,.1,0,86.1
763,2023-02-21 08:00,-7.1,0,.1,0,82.8
763,2023-02-21 09:00,-2.8,0,.1,0,57.6
763,2023-02-21 10:00,-1.3,17.8,1.8,0,48.4
763,2023-02-21 11:00,-.3,358.4,.6,0,41.5
763,2023-02-21 12:00,1.6,28.2,1.7,0,36.7
763,2023-02-21 13:00,2,348,2.9,0,31.9
763,2023-02-21 14:00,3.6,338.9,1.4,0,30.2
763,2023-02-21 15:00,3.9,9.6,2.2,0,29.3
763,2023-02-21 16:00,4.6,25.8,1.3,0,27.4
763,2023-02-21 17:00,4.2,339.3,1.7,0,25
763,2023-02-21 18:00,3.5,331.2,.9,0,29
763,2023-02-21 19:00,-.5,268.8,.5,0,45.8
763,2023-02-21 20:00,-1.5,0,.2,0,59.1
763,2023-02-21 21:00,-2.8,0,.2,0,63.8
763,2023-02-21 22:00,-3.4,0,.1,0,68.4
763,2023-02-21 23:00,-4.5,0,.1,0,80.2
763,2023-02-22 00:00,-4.6,0,.2,0,83.4
763,2023-02-22 01:00,-4.8,0,.2,0,86.1
763,2023-02-22 02:00,-5.7,0,.1,0,89
763,2023-02-22 03:00,-6.2,0,0,0,90.7
763,2023-02-22 04:00,-6.7,0,0,0,92.4
763,2023-02-22 05:00,-6.9,0,0,0,93.4
763,2023-02-22 06:00,-7,0,0,0,95
763,2023-02-22 07:00,-6.9,0,0,0,94.9
763,2023-02-22 08:00,-6.5,0,.3,0,93.9
763,2023-02-22 09:00,-3.4,27.8,.9,0,80.7
763,2023-02-22 10:00,-1.1,73.1,1.2,0,65.7
763,2023-02-22 11:00,3,43,1.4,0,39.8
763,2023-02-22 12:00,5.9,57.1,1,0,38.3
763,2023-02-22 13:00,7,291.1,1.8,0,40
763,2023-02-22 14:00,8.6,260.6,2,0,40.4
763,2023-02-22 15:00,9.3,226.3,1.6,0,42.1
763,2023-02-22 16:00,8.3,281.2,2.2,0,44.8
763,2023-02-22 17:00,7.3,284.7,2.9,0,48.9
763,2023-02-22 18:00,5.7,270.9,2.3,0,53.3
763,2023-02-22 19:00,5,241.7,1,0,54
763,2023-02-22 20:00,4.5,236.2,1.7,0,49.2
763,2023-02-22 21:00,3.4,242.6,1.3,0,50.2
763,2023-02-22 22:00,2.6,198.6,.8,0,64.9
763,2023-02-22 23:00,2.1,232.1,.8,0,70.4
763,2023-02-23 00:00,1.8,242.1,1,0,71.3
763,2023-02-23 01:00,1.5,260.4,1,0,71
763,2023-02-23 02:00,.4,0,0,0,74.4
763,2023-02-23 03:00,-.1,0,.2,0,80
763,2023-02-23 04:00,-.8,0,.4,0,87.8
763,2023-02-23 05:00,-2.1,0,.2,0,91.2
763,2023-02-23 06:00,-3.1,0,.1,0,93.5
763,2023-02-23 07:00,-3.4,0,.1,0,96.2
763,2023-02-23 08:00,-2.7,0,.2,0,91.9
763,2023-02-23 09:00,.7,0,.1,0,73.3
763,2023-02-23 10:00,2.6,46.4,1,0,54.3
763,2023-02-23 11:00,4.1,22.6,1.4,0,43
763,2023-02-23 12:00,5.9,9.7,2,0,39.8
763,2023-02-23 13:00,7.2,359.9,2.6,0,37.9
763,2023-02-23 14:00,8.4,348.7,2.4,0,35.8
763,2023-02-23 15:00,9,349.2,2.3,0,34.7
763,2023-02-23 16:00,9,297.5,1.8,0,33.5
763,2023-02-23 17:00,8.8,289.9,3,0,47.3
763,2023-02-23 18:00,6.4,286.7,2.7,0,60.6
763,2023-02-23 19:00,4,0,.2,0,71.1
763,2023-02-23 20:00,2.7,0,.2,0,77.5
763,2023-02-23 21:00,2.1,0,.2,0,82.1
763,2023-02-23 22:00,1,0,.2,0,85.5
763,2023-02-23 23:00,1.2,0,.2,0,83.8
763,2023-02-24 00:00,.7,0,.2,0,88.2
763,2023-02-24 01:00,-.1,0,0,0,90.7
763,2023-02-24 02:00,-.3,0,.1,0,91.8
763,2023-02-24 03:00,-1.5,0,0,0,94.5
763,2023-02-24 04:00,-1.7,0,.1,0,94.5
763,2023-02-24 05:00,-2.2,0,0,0,94
763,2023-02-24 06:00,-2.1,0,.1,0,94.6
763,2023-02-24 07:00,-2.7,0,.1,0,95.9
763,2023-02-24 08:00,-2.1,0,.1,0,95.1
763,2023-02-24 09:00,1.3,0,0,0,87
763,2023-02-24 10:00,3.3,50.5,1.2,0,74.8
763,2023-02-24 11:00,5.2,3.4,1.9,0,69.3
763,2023-02-24 12:00,6.8,357.9,1.9,0,57.5
763,2023-02-24 13:00,8.9,14.8,2.7,0,45.8
763,2023-02-24 14:00,10.2,356.7,3.7,0,31.9
763,2023-02-24 15:00,10.5,352,3.4,0,28.2
763,2023-02-24 16:00,9.9,344.3,3.5,0,26.7
763,2023-02-24 17:00,9.3,326.8,2.6,0,27.3
763,2023-02-24 18:00,7.2,318.4,2.7,0,31.1
763,2023-02-24 19:00,4.3,275.1,.8,0,37.9
763,2023-02-24 20:00,3,257.4,2.2,0,45.3
763,2023-02-24 21:00,1.4,263.1,2.5,0,61.5
763,2023-02-24 22:00,-.1,275.4,.9,0,66
763,2023-02-24 23:00,-1.4,118.8,.5,0,71.4
763,2023-02-25 00:00,-2.8,0,.2,0,76.8
763,2023-02-25 01:00,-3.7,0,.2,0,80.1
763,2023-02-25 02:00,-4,0,.3,0,79.5
763,2023-02-25 03:00,-4.6,0,.1,0,84.8
763,2023-02-25 04:00,-4.6,0,.2,0,80.7
763,2023-02-25 05:00,-5.4,0,0,0,85.2
763,2023-02-25 06:00,-5.2,0,.3,0,84.8
763,2023-02-25 07:00,-5.3,0,.2,0,85.3
763,2023-02-25 08:00,-5,0,0,0,86.2
763,2023-02-25 09:00,-.3,273.7,.8,0,62.8
763,2023-02-25 10:00,1.5,334.3,1.7,0,52.7
763,2023-02-25 11:00,2.4,24.5,1.3,0,50.9
763,2023-02-25 12:00,3.9,298.7,1.9,0,43.9
763,2023-02-25 13:00,5.4,299.3,2.7,0,34.4
763,2023-02-25 14:00,5.6,287.5,3.1,0,32.8
763,2023-02-25 15:00,7.1,350.4,2.1,0,27.4
763,2023-02-25 16:00,6.8,319.7,3.5,0,26.5
763,2023-02-25 17:00,5.3,308.6,3.2,0,26.8
763,2023-02-25 18:00,3.3,329,2.5,0,31.8
763,2023-02-25 19:00,1.4,328.9,2.3,0,37
763,2023-02-25 20:00,.5,335.3,1.7,0,40.2
763,2023-02-25 21:00,-1.8,0,.2,0,53.6
763,2023-02-25 22:00,-3,0,.3,0,56.6
763,2023-02-25 23:00,-3.8,0,.1,0,60.2
763,2023-02-26 00:00,-4.4,0,.1,0,66.9
763,2023-02-26 01:00,-5.1,0,.1,0,69.5
763,2023-02-26 02:00,-5,0,.2,0,65.5
763,2023-02-26 03:00,-5.9,0,.1,0,70.4
763,2023-02-26 04:00,-6.4,0,.3,0,74.5
763,2023-02-26 05:00,-6.1,0,0,0,73.4
763,2023-02-26 06:00,-7.1,0,0,0,77.2
763,2023-02-26 07:00,-7.7,0,.1,0,83.1
763,2023-02-26 08:00,-6.3,0,0,0,80.8
763,2023-02-26 09:00,-1.8,0,.2,0,62.4
763,2023-02-26 10:00,1.6,42.5,.7,0,51.9
763,2023-02-26 11:00,3.9,33.9,1.4,0,35.7
763,2023-02-26 12:00,4.9,346.7,1.5,0,30.2
763,2023-02-26 13:00,6.1,40,1.3,0,28.4
763,2023-02-26 14:00,7.3,324.1,1.2,0,28.3
763,2023-02-26 15:00,8.1,269.1,2.2,0,26.5
763,2023-02-26 16:00,8.6,241.5,1.1,0,25.9
763,2023-02-26 17:00,7.5,239.5,2.1,0,41.9
763,2023-02-26 18:00,5.6,273.6,2.6,0,51.4
763,2023-02-26 19:00,3.5,233.9,.8,0,54
763,2023-02-26 20:00,0,0,.2,0,71.2
763,2023-02-26 21:00,-.8,94.1,.6,0,75.1
763,2023-02-26 22:00,-1.8,0,.3,0,76.3
763,2023-02-26 23:00,-2.3,0,0,0,76.5
763,2023-02-27 00:00,-3.6,0,.2,0,80.7
763,2023-02-27 01:00,-3.7,0,.1,0,82.9
763,2023-02-27 02:00,-4.4,0,0,0,83.5
763,2023-02-27 03:00,-4.9,0,0,0,84.7
763,2023-02-27 04:00,-5.4,0,0,0,88.6
763,2023-02-27 05:00,-6,0,.1,0,88.2
763,2023-02-27 06:00,-6.1,0,0,0,90.6
763,2023-02-27 07:00,-6.4,0,0,0,91.8
763,2023-02-27 08:00,-5.2,0,.1,0,90.5
763,2023-02-27 09:00,-.7,25.5,.6,0,70.2
